Name,Team,POS,ADP,IP,mSV,mERA,mWHIP,mSO,mIP,mQS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Orion Kerkering ","PHI","RP",305,60.7789,0.29071135349923605,2.2813076864834927,0.8260925497687636,-4.899690981723882,-4.85429974923576,-4.859449152057196,-11.215328293265342,10.863126051721137,0.647797758455794,"Orion Kerkering","31776",689147
"Brayan Bello ","BOS","SP",336.19000244140625,161.456,-1.331918420067325,-3.8902904582055715,-6.936559797623991,0.36394407893771696,1.5643872718018896,0.9754837246572121,-9.254953600500066,8.771146280653406,0.5161926801533396,"Brayan Bello","23920",678394
"Luis Gil ","NYY","SP",213.4199981689453,133.342,-1.331918420067325,-3.374560694649954,-4.618843262101492,0.2894863985971648,-0.22803765751514116,-0.22500796060907657,-9.488881596345822,8.771146280653406,0.282264684307585,"Luis Gil","21052",661563
"Kutter Crawford ","BOS","SP",337.8500061035156,132.349,-1.331918420067325,-5.301570553316905,-0.9341969174728759,-0.9560047705278059,-0.29133377428826707,-0.7713822200353533,-9.586406655708531,8.771146280653406,0.18473962494487517,"Kutter Crawford","20531",676710
"Kirby Yates ","LAD","RP",183.2899932861328,57.7667,1.8086038918186926,1.2542353670818367,-0.29902958928577783,-4.750885756489086,-5.046342185171836,-4.859449152057196,-11.892867424103365,10.863126051721137,-0.029741372382228404,"Kirby Yates","9073",489446
"Brady Singer ","CIN","SP",342.8999938964844,170.756,-1.331918420067325,-7.025941998217113,-5.97688231902216,1.0632888664078668,2.157344756731174,1.2460446886672656,-9.86806442550029,8.771146280653406,-0.09691814484688255,"Brady Singer","25377",663903
"Eduardo Rodriguez ","ARI","SP",406.3299865722656,132.844,-1.331918420067325,-2.604985519355879,-4.345246589406283,-1.4318087643752089,-0.25980148249914664,-0.1817519454227274,-10.15551272112657,8.771146280653406,-0.38436644047316393,"Eduardo Rodriguez","13164",593958
"Nick Martinez ","CIN","SP",335.7300109863281,143.852,-1.3072803275339875,-4.065661218301193,-3.4262680103659866,-1.4221464185069272,0.4420359465676796,-0.4476882119850038,-10.227008240125418,8.771146280653406,-0.45586195947201036,"Nick Martinez","12730",607259
"Lucas Erceg ","KCR","RP",212.9600067138672,64.7082,2.3108680410270206,0.47757894768426684,-1.1507899350486044,-4.645326030065502,-4.603790317448446,-4.859449152057196,-12.47090844590846,10.863126051721137,-0.6077823941873222,"Lucas Erceg","19360",668674
"David Peterson ","NYM","SP",364.3299865722656,138.076,-1.331918420067325,-1.5834128089273223,-6.77218744223619,-0.9450901438440886,0.0738028295024809,0.15931936701764035,-10.399486618554805,8.771146280653406,-0.6283403379013981,"David Peterson","20302",656849
"Kenley Jansen ","LAA","RP",150.3800048828125,54.6861,4.064427567837338,-0.5034509827552112,-0.6270735448441861,-5.349555783477134,-5.242750675640032,-4.859449152057196,-12.51785257093642,10.863126051721137,-0.6547265192152831,"Kenley Jansen","3096",445276
"Robert Garcia ","TEX","RP",533.0399780273438,62.6851,0.9610805178446814,1.1010917554417137,-0.26570653966259133,-4.896914140795192,-4.732772061120482,-4.859449152057196,-12.692669620349065,10.863126051721137,-0.8295435686279276,"Robert Garcia","23363",676395
"Zack Littell ","TBR","SP",402.4200134277344,135.51,-1.331918420067325,-4.419751418003928,-2.4264700818624165,-1.8464335375708092,-0.08977050854109071,-0.6608072408172687,-10.775151206862837,8.771146280653406,-1.0040049262094306,"Zack Littell","15823",641793
"Cody Bradford ","TEX","SP",323.3500061035156,103.91,-1.331918420067325,-2.76286216919609,0.6976149284966883,-3.26890523050522,-2.1044857886902633,-2.1147546267299324,-10.885311306692143,8.771146280653406,-1.1141650260387364,"Cody Bradford","27597",674003
"Carlos Estévez ","KCR","RP",156.94000244140625,61.9327,3.885460719278432,-0.6505619575991107,-1.1761624849590862,-5.464694744297942,-4.780737859189419,-4.859449152057196,-13.046145478824323,10.863126051721137,-1.1830194271031846,"Carlos Estevez","14542",608032
"Matthew Boyd ","CHC","SP",313.30999755859375,99.5722,-1.331918420067325,-1.4940238743221028,-1.175465672864995,-2.666192569785422,-2.3810249507811143,-1.9057883265447197,-10.954413814365678,8.771146280653406,-1.183267533712272,"Matthew Boyd","15440",571510
"Liam Hendriks ","BOS","RP",240.14999389648438,52.7522,3.2840856174065296,-0.46168041666145937,-0.13253955820059724,-5.555050425324515,-5.366048668509058,-4.859449152057196,-13.090682603346297,10.863126051721137,-1.2275565516251579,"Liam Hendriks","3548",521230
"Luis Severino ","OAK","SP",309.1300048828125,169.693,-1.331918420067325,-7.1545715502541825,-6.171102469561572,0.327242461228011,2.0895736286283357,1.2118490819230718,-11.028927268103663,8.771146280653406,-1.2577809874502561,"Luis Severino","15890",622663
"Jeremiah Estrada ","SDP","RP",437.94000244140625,60.5713,-0.35812435527081143,1.227125727730275,-0.29293074208150377,-3.998022790407816,-4.8675389729718574,-4.859449152057196,-13.14894028505891,10.863126051721137,-1.2858142333377702,"Jeremiah Estrada","22210",669093
"Jordan Romano ","PHI","RP",177.5800018310547,52.1867,4.640403833524807,-0.611831609423033,-1.0772311005937039,-5.87380994080332,-5.4021002353269125,-4.859449152057196,-13.184018204679358,10.863126051721137,-1.32089215295822,"Jordan Romano","16122",605447
"Aaron Civale ","MIL","SP",365.0400085449219,148.646,-1.331918420067325,-6.0607752871103475,-4.024670655422044,-0.33980204729417496,0.7476996497865555,-0.10072151686413808,-11.110188276971472,8.771146280653406,-1.3390419963180662,"Aaron Civale","19479",650644
"Aroldis Chapman ","BOS","RP",285.6000061035156,59.5404,1.9223709758812575,0.9290755560611599,-2.5958176486648026,-3.7239680684038126,-4.933261567355665,-4.859449152057196,-13.261049904539057,10.863126051721137,-1.3979238528179203,"Aroldis Chapman","10233",547973
"Edwin Uceta ","TBR","RP",329.30999755859375,63.9257,1.306746510902836,-0.04122053839165805,-0.29133436600086665,-4.767735460001659,-4.65367745190351,-4.859449152057196,-13.30667045745205,10.863126051721137,-1.443544405730914,"Edwin Uceta","20539",670955
"Tyler Holton ","DET","SP/RP",457.8299865722656,68.1727,0.25602646556669273,1.7098906030483343,1.56646787846431,-5.574555361877144,-4.382907163113788,-4.859449152057196,-11.284526729968789,8.771146280653406,-1.5133804493153837,"Tyler Holton","26231",663947
"David Festa ","MIN","SP",304.3999938964844,108.264,-1.331918420067325,-1.874770003105392,-2.8068543239865313,-1.7849789783032344,-1.8268750559516571,-1.6741317159651223,-11.29952849737926,8.771146280653406,-1.5283822167258543,"David Festa","30056",701581
"Ben Joyce ","LAA","RP",259.69000244140625,58.4205,1.7719410357906276,1.0366332669867027,-1.4023222891245328,-4.983241974793454,-5.004664507642556,-4.859449152057196,-13.44110362084041,10.863126051721137,-1.5779775691192706,"Ben Joyce","31461",690829
"Shane Bieber ","CLE","SP",438.9599914550781,78.5031,-1.331918420067325,0.10608469582063405,-0.4069520143235796,-4.441039053980074,-3.7242925065206793,-1.5963145544470847,-11.39443185351811,8.771146280653406,-1.6232855728647029,"Shane Bieber","19427",669456
"Jon Gray ","TEX","SP",431.94000244140625,141.244,-1.331918420067325,-5.3937425351826835,-4.1034931109007315,-1.083715998476542,0.2757980311258295,0.07097516271251805,-11.566096870788936,8.771146280653406,-1.794950590135529,"Jon Gray","14916",592351
"Tobias Myers ","MIL","SP",320.5799865722656,135.903,-1.331918420067325,-4.70055266320821,-3.863055067118171,-1.3081210494210167,-0.06471141792325363,-0.30288529939253883,-11.571243917130516,8.771146280653406,-1.8000976364771097,"Tobias Myers","22191",668964
"Keegan Akin ","BAL","RP",697.1500244140625,66.9322,-1.1599775042040688,0.6720979035378065,0.7145938979833717,-4.5829337898453275,-4.461994232909497,-4.859449152057196,-13.677662877494908,10.863126051721137,-1.8145368257737715,"Keegan Akin","19362",669211
"David Bednar ","PIT","RP",132.6699981689453,59.3651,4.384386721185471,-1.1565196850385109,-1.7107335692225851,-5.447360138889817,-4.94443790815162,-4.859449152057196,-13.734113732174256,10.863126051721137,-1.8709876804531191,"David Bednar","19569",670280
"Jake Irvin ","WSN","SP",428.19000244140625,162.673,-1.331918420067325,-7.366277170375172,-5.0976269819204845,-0.5810690390230336,1.641966457345196,1.0706006066528204,-11.664324547387995,8.771146280653406,-1.893178266734588,"Jake Irvin","21504",663623
"Justin Verlander ","SFG","SP",357.3500061035156,122.313,-1.331918420067325,-3.900783115056787,-2.833647682142082,-2.6858007583189654,-0.9312034839669069,-0.010563539939159578,-11.693916999491226,8.771146280653406,-1.9227707188378194,"Justin Verlander","8700",434378
"Dean Kremer ","BAL","SP",432.55999755859375,145.522,-1.331918420067325,-5.1606794140862835,-4.993999987294286,-1.0065396042484083,0.5484906291302276,0.18148200734082462,-11.763164789225254,8.771146280653406,-1.9920185085718458,"Dean Kremer","19350",665152
"Kevin Ginkel ","ARI","RP",604.8499755859375,61.7199,0.1497779766572613,1.0065600170743432,-0.37355956776289906,-5.132750843157444,-4.794309790289596,-4.859449152057196,-14.003731359535529,10.863126051721137,-2.140605307814392,"Kevin Ginkel","19876",656464
"Dylan Lee ","ATL","RP",747.7100219726562,59.9538,-1.2559726098382054,1.6095496652234977,0.37066835150514876,-4.978415900722569,-4.906905696280761,-4.859449152057196,-14.020525342170085,10.863126051721137,-2.157399290448946,"Dylan Lee","19996",669276
"Luis Garcia ","HOU","SP",475.9800109863281,80.7772,2.9087662667369343,-2.4660452704868137,-1.6490466531706458,-4.2805140915535915,-3.579306030752212,-2.8631516748437194,-11.92929745407005,8.771146280653406,-2.1581511734166416,"Luis Garcia","23735",677651
"Tyler Mahle ","TEX","SP",445.80999755859375,120.2,-1.331918420067325,-4.285049303318755,-2.184717546523914,-2.1425836736041592,-1.065902784234062,-1.0153505520547232,-12.025522279802937,8.771146280653406,-2.2543759991495307,"Tyler Mahle","16358",641816
"JP Sears ","OAK","SP",495.1700134277344,171.962,-1.331918420067325,-9.402895540603806,-3.991376750240858,-0.25758797617007123,2.234224478547075,0.6795637625976745,-12.069990445937314,8.771146280653406,-2.2988441652839073,"JP Sears","23429",676664
"Blake Treinen ","LAD","RP",461.1000061035156,54.1892,0.20838773844786165,1.1297830727037812,0.16647130962961418,-5.562259198194477,-5.2744281620902305,-4.859449152057196,-14.191494391560646,10.863126051721137,-2.328368339839508,"Blake Treinen","12572",595014
"Jason Foley ","DET","RP",295.80999755859375,59.1923,3.300411331552901,0.28622010674486276,-1.6150069078924645,-6.365070883665184,-4.955454218651111,-4.859449152057196,-14.208349723968189,10.863126051721137,-2.3452236722470516,"Jason Foley","19531",671345
"DJ Herz ","WSN","SP",320.9599914550781,126.109,-1.331918420067325,-3.0937877693228746,-5.6527218275267055,-0.09616816324233142,-0.689143311342937,-1.2803468596777265,-12.1440863511799,8.771146280653406,-2.372940070526493,"DJ Herz","26389",687792
"Bryan Hudson ","MIL","RP",999,60.4756,-0.8128539830985619,1.4262466420139648,0.18533563668744926,-5.3155376974985495,-4.873635689494315,-4.859449152057196,-14.249894243447207,10.863126051721137,-2.3867681917260684,"Bryan Hudson","19924",663542
"Spencer Arrighetti ","HOU","SP",203.5800018310547,144.65,-1.331918420067325,-6.249662870876889,-5.838599069824992,0.7504552498040582,0.4928983416440559,-0.06548946862288366,-12.242316237943973,8.771146280653406,-2.4711699572905657,"Spencer Arrighetti","29921",681293
"Miles Mikolas ","STL","SP",594.1699829101562,168.138,-1.331918420067325,-8.977702958781334,-3.59199085501418,-1.6362655326070294,1.9904248884758178,1.2877236616332792,-12.259729216360775,8.771146280653406,-2.488582935707368,"Miles Mikolas","9803",571945
"Charlie Morton ","BAL","SP",405.1300048828125,148.531,-1.331918420067325,-5.7906154407713215,-6.960717931406277,0.3454137900962869,0.7403402018062792,0.4306397581706936,-12.566858042171665,8.771146280653406,-2.7957117615182576,"Charlie Morton","4676",450203
"Porter Hodge ","CHC","RP",293.6300048828125,62.3644,1.4602200858326848,0.21939076039395763,-1.9717238160422688,-4.883560727816595,-4.753214350647453,-4.859449152057196,-14.78833720033687,10.863126051721137,-2.925211148615732,"Porter Hodge","26413",687863
"Camilo Doval ","SFG","RP",379.7099914550781,64.0519,1.0267738516270684,0.41758753651642194,-2.3245724734213655,-4.454777941020753,-4.645627295652778,-4.859449152057196,-14.840065474008602,10.863126051721137,-2.9769394222874643,"Camilo Doval","21992",666808
"Yimi García ","TOR","RP",547.5399780273438,55.8282,0.3408552183842439,-0.2205358609163466,0.4311694573749129,-5.364148475169867,-5.169937133955731,-4.859449152057196,-14.842045946339983,10.863126051721137,-2.978919894618846,"Yimi Garcia","12095",554340
"Joel Payamps ","MIL","RP",494.8500061035156,61.1914,0.5591903903032079,0.17183011058802217,-0.41174748164154956,-5.525599391163463,-4.828000788631027,-4.859449152057196,-14.893776312602004,10.863126051721137,-3.030650260880866,"Joel Payamps","14332",606303
"Eury Pérez ","MIA","SP",460.80999755859375,72.641,-1.331918420067325,-0.7922161088550703,-0.36091532516211583,-4.091253975367063,-4.098032806007073,-2.1529363556425243,-12.827272991101172,8.771146280653406,-3.0561267104477645,"Eury Perez","27768",691587
"Reid Detmers ","LAA","SP",360.1000061035156,112.989,-1.331918420067325,-4.21759890548414,-3.311656425803866,-1.0992945553796354,-1.5256372362207213,-1.457939916600425,-12.944045459556111,8.771146280653406,-3.172899178902706,"Reid Detmers","27468",672282
"Alexis Díaz ","CIN","RP",145.0800018310547,63.5252,4.766294801818964,-2.149094640343828,-3.1350036531550556,-5.053722541795083,-4.679207391539516,-4.859449152057196,-15.110182577071711,10.863126051721137,-3.2470565253505743,"Alexis Diaz","21132",664747
"Kyle Finnegan ","WSN","RP",309.1000061035156,61.0053,4.165045446840979,-1.2687907294086394,-2.6223446311585956,-5.685368956998712,-4.839866378454613,-4.859449152057196,-15.110774401236775,10.863126051721137,-3.247648349515636,"Kyle Finnegan","15009",640448
"Cole Sands ","MIN","RP",665.1300048828125,62.8242,-0.3343035916953705,-0.02950644703976047,-0.17359464327279087,-4.991037116937744,-4.72390594492349,-4.859449152057196,-15.11179689592635,10.863126051721137,-3.248670844205213,"Cole Sands","21461",663485
"Mitchell Parker ","WSN","SP",487.2900085449219,142.796,-1.331918420067325,-5.030213623586536,-5.911249030791172,-1.0723276873964327,0.3747074554550631,-0.07267791651084689,-13.04367922289725,8.771146280653406,-3.272532942243844,"Mitchell Parker","27636",680730
"Luke Weaver ","NYY","RP",358.2699890136719,68.7823,-0.13501544689069436,-1.0104882058202354,-0.27129017289739144,-4.546948562422953,-4.344044608200889,-4.856055582945372,-15.163842579177535,10.863126051721137,-3.300716527456398,"Luke Weaver","16918",596133
"A.J. Minter ","NYM","RP",679.0599975585938,52.7058,-0.6831125570934554,0.9209015234257897,0.17893412579495602,-5.548840519766214,-5.3690050944723176,-4.859449152057196,-15.360571674168439,10.863126051721137,-3.4974456224473,"A.J. Minter","18655",621345
"Ryan Weathers ","MIA","SP",356.9200134277344,138.367,-1.331918420067325,-4.7365768936132815,-5.781371993922937,-1.291861794273377,0.09235272429268694,-0.2649412955450118,-13.314317673129246,8.771146280653406,-3.5431713924758386,"Ryan Weathers","23796",677960
"Will Vest ","DET","RP",728.5999755859375,63.0632,-0.7919585211896478,0.9318123929582619,-0.608516974639432,-5.439997635292716,-4.708667558517271,-4.859449152057196,-15.476777448737998,10.863126051721137,-3.61365139701686,"Will Vest","19769",676684
"Dustin May ","LAD","SP",424.8999938964844,71.6683,-1.331918420067325,0.1666341046557543,-0.5517806073387539,-4.885675736294782,-4.160043816265732,-2.719748256671949,-13.482532731982788,8.771146280653406,-3.711386451329382,"Dustin May","19716",669160
"Evan Phillips ","LAD","RP",625.25,49.1912,-0.23447627628643522,0.6886269699280219,0.29551569747595546,-5.914301798513652,-5.593081801729283,-4.859449152057196,-15.617166361182587,10.863126051721137,-3.754040309461449,"Evan Phillips","17734",623465
"Grant Holmes ","ATL","SP",299.7099914550781,109.165,-1.331918420067325,-2.205049137373048,-3.3115601403105224,-2.566448606790525,-1.7694305029064046,-2.408081993048502,-13.592488800496326,8.771146280653406,-3.8213425198429194,"Grant Holmes","16944",656550
"Jesus Tinoco ","MIA","RP",424.4200134277344,64.8255,0.9651863830246267,-0.41288220466517456,-1.6754555223441838,-5.163028912938463,-4.596311697970802,-4.859449152057196,-15.741941106951193,10.863126051721137,-3.8788150552300547,"Jesus Tinoco","16300",622786
"Andrew Heaney ","PIT","SP",462.3800048828125,127.837,-1.331918420067325,-5.478592604931195,-3.9220333827986713,-1.4085258250937653,-0.5790166874186504,-0.9577012291109681,-13.677788149420577,8.771146280653406,-3.906641868767169,"Andrew Heaney","15423",571760
"Alex Vesia ","LAD","RP",708.7899780273438,57.1598,-1.0276522372591759,0.7196201536265722,-0.7817524571041727,-4.739582596425335,-5.085040088852658,-4.859449152057196,-15.773856378071965,10.863126051721137,-3.9107303263508273,"Alex Vesia","25007",681911
"David Robertson ",,"RP",424.55999755859375,47.0433,-0.13582376523408657,0.924131947375084,-0.37675919207989994,-5.714677222988624,-5.730020553318394,-4.859449152057196,-15.892597938303117,10.863126051721137,-4.0294718865819785,"David Robertson","8241",502085
"Garrett Whitlock ","BOS","RP",556.8499755859375,58.6605,-0.30722600902229724,-0.21823556021127336,-0.07767424972973697,-5.639418001344381,-4.989360212102079,-4.761182646074215,-15.993096678483983,10.863126051721137,-4.129970626762844,"Garrett Whitlock","20191",676477
"Edward Cabrera ","MIA","SP",388.5799865722656,123.701,-1.331918420067325,-3.8487723534091525,-6.13717782114111,-0.715583170326631,-0.8426780315797049,-1.1610558749621673,-14.03718567148609,8.771146280653406,-4.266039390832685,"Edward Cabrera","21690",665795
"Fernando Cruz ","NYY","RP",712.3800048828125,61.4055,-1.1209058728764845,-0.2217401455828797,-1.2653776604756137,-3.85644010497377,-4.814351517661131,-4.859449152057196,-16.138264453627073,10.863126051721137,-4.275138401905937,"Fernando Cruz","7048",518585
"José Alvarado ","PHI","RP",636.6900024414062,57.0783,-0.07511257938936113,0.7316061572737212,-1.8137801117739851,-5.193663903147335,-5.090236452552149,-4.859449152057196,-16.300636041646303,10.863126051721137,-4.437509989925164,"Jose Alvarado","17780",621237
"Hunter Gaddis ","CLE","RP",700.0599975585938,62.2804,-1.0379458232673817,-0.4457775656811583,0.42051438982282713,-5.771199906772771,-4.7585736631290585,-4.766753612370812,-16.359736181398358,10.863126051721137,-4.496610129677218,"Hunter Gaddis","25636",683769
"Yennier Cano ","BAL","RP",698.1900024414062,60.3646,-0.6460010595663419,0.9494812750843685,-1.423449354215832,-5.551725966482235,-4.880717394923584,-4.859449152057196,-16.41186165216082,10.863126051721137,-4.548735600439681,"Yennier Cano","25911",666974
"Quinn Mathews ","STL","SP",389.19000244140625,90.4622,-1.331918420067325,-1.9773632994330508,-3.278054498972917,-3.8627968577938163,-2.9618347256073307,-0.9495345276602803,-14.361502329534721,8.771146280653406,-4.590356048881314,"Quinn Mathews","sa3023407",687273
"Tim Herrin ","CLE","RP",750.5599975585938,57.7782,-1.2489907378741731,1.1210704286736313,-0.9864905839518355,-5.466281000656583,-5.045609158859458,-4.859449152057196,-16.485750204725612,10.863126051721137,-4.622624153004475,"Tim Herrin","25139",682120
"Dedniel Núñez ","NYM","RP",735.8499755859375,48.2421,-1.1078277822679425,0.9004249751620815,-0.01575594676150577,-5.778476239580861,-5.653591251121113,-4.859449152057196,-16.514675396626533,10.863126051721137,-4.651549344905397,"Dedniel Nunez","23055",673380
"Alex Cobb ","DET","SP",550.8099975585938,85.9685,-1.331918420067325,-0.891697558995956,-2.5783560940882593,-4.829001871215122,-3.2483337063924393,-1.5505989800363047,-14.429906630795408,8.771146280653406,-4.658760350142001,"Alex Cobb","6562",502171
"Hunter Harvey ","KCR","RP",710.9400024414062,59.5323,-0.7880237761502618,-0.13911503869166644,-0.4364215454018792,-5.379891725356098,-4.933776923279994,-4.859449152057196,-16.536678160937097,10.863126051721137,-4.673552109215957,"Hunter Harvey","15507",640451
"Andrew Kittredge ","BAL","RP",578.7899780273438,61.4641,-0.29951115707723963,-0.16329592534894985,-0.6982573383683506,-5.792152920489828,-4.810616828857921,-4.859449152057196,-16.623283322199484,10.863126051721137,-4.760157270478346,"Andrew Kittredge","12828",552640
"Justin Slaten ","BOS","RP",469.9200134277344,64.6024,0.07651908354779817,-0.6384717080399742,-1.6046425410896,-5.010437781736808,-4.610530560056687,-4.859449152057196,-16.647012659432463,10.863126051721137,-4.7838866077113265,"Justin Slaten","25648",686580
"Gregory Santos ","SEA","RP",712.1500244140625,52.5705,-0.622915495315512,0.9683815549221321,-0.8371330606286908,-6.042026793393178,-5.377632867674575,-4.859449152057196,-16.77077581414702,10.863126051721137,-4.90764976242588,"Gregory Santos","21894",666619
"Trent Thornton ","SEA","RP",749.3800048828125,63.2321,-0.8466627791846655,-0.3736263794132133,-0.6154870029171607,-5.390042287381048,-4.697893968740988,-4.859449152057196,-16.783161569694272,10.863126051721137,-4.920035517973134,"Trent Thornton","17948",663423
"Paul Sewald ","CLE","RP",566.27001953125,54.1704,-0.46630251172288817,-0.806172484402467,0.08749116190199621,-5.529242783902344,-5.275628146106578,-4.859449152057196,-16.84930391628948,10.863126051721137,-4.986177864568339,"Paul Sewald","13892",623149
"Kevin Kelly ","TBR","RP",750.9199829101562,53.9664,-1.2825365178814594,0.37077240197111194,0.519898408172524,-6.403525490561969,-5.288636079854928,-4.859449152057196,-16.943476430211916,10.863126051721137,-5.080350378490778,"Kevin Kelly","25679",687330
"Chad Green ","TOR","RP",496.4200134277344,57.78,0.5405375949742541,-1.1038619515112138,-0.5949023237196565,-5.9074830886827,-5.045495337919116,-4.859449152057196,-16.970654258915626,10.863126051721137,-5.10752820719449,"Chad Green","15552",643338
"Luis L. Ortiz ","CLE","SP",368.1700134277344,147.365,-1.318911284816434,-5.726978854182159,-6.507850821935768,-1.4388334682816637,0.6660005353342641,-0.5569969819653164,-14.883570875847075,8.771146280653406,-5.112424595193668,"Luis L. Ortiz","27646",682847
"Yuki Matsui ","SDP","RP",726.27001953125,54.7083,-0.7657185299223161,0.2130318601983075,-1.1281667089199292,-5.326545633379834,-5.24133739896411,-4.859449152057196,-17.108185563045076,10.863126051721137,-5.245059511323938,"Yuki Matsui","33826",673513
"José Leclerc ","OAK","RP",577.8099975585938,64.6373,-0.305321414493925,-0.8173327686905083,-2.0760065762337496,-4.486315430025764,-4.608309106062905,-4.859449152057196,-17.152734447564047,10.863126051721137,-5.289608395842909,"Jose Leclerc","14524",600917
"Tyler Rogers ","SFG","RP",750.4600219726562,67.7685,-0.7292143848018579,-0.044361360929238904,-0.8544255199576836,-6.279017113566881,-4.408676418573079,-4.859449152057196,-17.175143949885936,10.863126051721137,-5.312017898164798,"Tyler Rogers","15541",643511
"Casey Mize ","DET","SP",457.1700134277344,125.183,-1.331918420067325,-4.397143163964955,-4.875914969778902,-2.940184065885063,-0.748181357552987,-0.8304178580813426,-15.123759835330578,8.771146280653406,-5.35261355467717,"Casey Mize","20492",663554
"Aaron Bummer ","ATL","RP",741.5399780273438,62.0332,-1.0692614771791624,0.6777003972052363,-2.4275532370909394,-4.799132730267156,-4.774332026395219,-4.859449152057196,-17.252028225784432,10.863126051721137,-5.388902174063296,"Aaron Bummer","16258",607481
"Andrew Nardi ","MIA","RP",731.5,55.249,-0.6449884661574254,-0.44407743017726137,-1.2396538817641258,-4.93356680941765,-5.206859868740054,-4.859449152057196,-17.328595608313712,10.863126051721137,-5.465469556592575,"Andrew Nardi","25942",677053
"Seranthony Domínguez ","BAL","RP",596.3099975585938,59.862,-0.016704419906418345,-0.7475750070702025,-1.5987368019565478,-5.216020378975339,-4.912761394529971,-4.859449152057196,-17.351247154495674,10.863126051721137,-5.488121102774536,"Seranthony Dominguez","19249",622554
"Ian Hamilton ","NYY","RP",999,54.5148,-0.6932935372672548,0.4762598370446964,-1.4486458954708532,-5.617969633062097,-5.253670432905942,-4.859449152057196,-17.396768813718644,10.863126051721137,-5.533642761997507,"Ian Hamilton","19261",641656
"Calvin Faucher ","MIA","RP",312.5799865722656,58.559,3.042242776405078,-1.2966726936698139,-3.8322543851920483,-5.462853544776551,-4.995831710823399,-4.859449152057196,-17.40481871011393,10.863126051721137,-5.541692658392791,"Calvin Faucher","20116",676534
"Pierce Johnson ","ATL","RP",712.5,61.124,-0.43350669086825366,-0.23873139684101016,-2.4161930745532896,-4.646449309640585,-4.83230069082175,-4.859449152057196,-17.426630314782084,10.863126051721137,-5.563504263060946,"Pierce Johnson","13435",572955
"Adrian Morejon ","SDP","RP",615.4400024414062,59.4323,-1.105781929304462,0.17622977488633398,-1.3005150080209407,-5.412561926833214,-4.9401572193247585,-4.859449152057196,-17.442235460654235,10.863126051721137,-5.579109408933098,"Adrian Morejon","20039",670970
"Michael Kopech ","LAD","RP",482.1300048828125,52.6541,0.06903587061785217,-0.7285292063345318,-1.378511765533967,-5.2110821299128425,-5.372299821563818,-4.8594311860075585,-17.480818238734866,10.863126051721137,-5.617692187013728,"Michael Kopech","17282",656629
"Danny Coulombe ","MIN","RP",999,45.8048,-1.1343385334527318,0.617305885835852,0.04208957339907893,-6.339076368904714,-5.808982128231162,-4.859449152057196,-17.48245072341087,10.863126051721137,-5.619324671689735,"Danny Coulombe","13293",543056
"Hayden Birdsong ","SFG","SP",411.0199890136719,103.286,-1.331918420067325,-3.1197464195880835,-4.728956789235313,-2.0001754822091247,-2.144253560568879,-2.134437068518644,-15.459487740187368,8.771146280653406,-5.688341459533961,"Hayden Birdsong","31635",806185
"Manuel Rodríguez ","TBR","RP",748.6900024414062,58.6037,-0.45732058163775174,0.2150546316806051,-1.7819085952316067,-5.766401621506625,-4.992984241657733,-4.859449152057196,-17.643009560410306,10.863126051721137,-5.779883508689167,"Manuel Rodriguez","20794",655889
"Ryan Brasier ","CHC","RP",746.5,52.229,-1.0225762564292666,-0.18568180903902826,-0.14678806676203723,-6.213606091356565,-5.399400879307973,-4.675865970560914,-17.643919073455784,10.863126051721137,-5.780793021734648,"Ryan Brasier","5615",518489
"Andrew Abbott ","CIN","SP",510.3299865722656,140.038,-1.331918420067325,-6.740528877961733,-6.675127078991369,-0.8283547289381297,0.19886285808258145,-0.1805111001563328,-15.557577348032307,8.771146280653406,-5.786431067378901,"Andrew Abbott","29911",671096
"Mark Leiter Jr. ","NYY","RP",750.7100219726562,55.9898,-1.0470978871181504,-0.8242057412795372,-0.8944027318947217,-5.072527149479634,-5.159629772262007,-4.859449152057196,-17.857312434091245,10.863126051721137,-5.994186382370107,"Mark Leiter Jr.","15551",643410
"JoJo Romero ","STL","RP",735.3300170898438,56.9056,-0.7676943343567075,0.012440452732930195,-1.2489393322438238,-5.923555980378369,-5.101244737216102,-4.859449152057196,-17.888443083519263,10.863126051721137,-6.025317031798126,"JoJo Romero","19574",668941
"Matt Brash ","SEA","RP",671.3099975585938,37.4233,-0.6361844017446068,1.093793579940488,-0.8450080618998551,-6.323296916789373,-6.3433446903548925,-4.859449152057196,-17.913489642905436,10.863126051721137,-6.050363591184297,"Matt Brash","25756",666374
"Zebby Matthews ","MIN","SP",416.1300048828125,78.0978,-1.331918420067325,-2.592160497466555,-0.6566920603389098,-4.597519598072666,-3.750130832807017,-2.8996511756546752,-15.828072584407149,8.771146280653406,-6.056926303753741,"Zebby Matthews","31827",805673
"Brock Stewart ","MIN","RP",749.6699829101562,48.5359,-1.1564414296371883,0.5419386513107906,-1.3063796089663984,-5.573433866904201,-5.634858707770657,-4.859449152057196,-17.988624114024848,10.863126051721137,-6.125498062303711,"Brock Stewart","16727",592779
"Derek Law ","WSN","RP",693.77001953125,69.2465,-0.15123615983516048,-0.48310112752562684,-2.5939354331879874,-5.607063419502751,-4.314445326740494,-4.859449152057196,-18.009230618849212,10.863126051721137,-6.146104567128076,"Derek Law","13133",571882
